name,종별코드명,doctors,lon,lat
온마음정신건강의학과의원,의원,1,127.2586852,37.409396
온마취통증의학과의원,의원,1,126.90844,37.4907024
온맘정신건강의학과의원,의원,1,127.1434257,37.5490626
온봄여성의원,의원,1,127.1121495,37.3954525
온봄의원,의원,1,126.8122084,37.6790045
온빛밝은안과의원,의원,7,127.9149636,36.9802882
온빛안과의원,의원,3,128.2115934,37.1355944
온빛정신건강의학과의원,의원,1,126.9970208,37.4833813
온사랑내과의원,의원,1,127.1237896,37.5380133
온사랑의원,의원,1,128.9683725,35.1276629
온산부인과의원,의원,1,128.8775458,37.763874
온산성모안과의원,의원,1,129.3113483,35.4330011
온산의원,의원,1,129.30967,35.4334289
온산정형외과의원,의원,1,129.3119158,35.4341906
온산행복이비인후과의원,의원,1,129.3100672,35.4334932
온세의원,의원,1,127.7146329,37.8691072
온소아청소년과의원,의원,1,126.6450834,37.3947527
온소아청소년과의원,의원,1,126.4500365,36.8238373
온소아청소년과의원,의원,1,127.9334149,36.953624
온소아청소년과이비인후과의원,의원,2,128.5940069,35.3019815
온솔정신건강의학과의원,의원,1,126.720431,37.7126546
온수의원,의원,1,126.8208444,37.492429
온수의원,의원,1,126.4909558,37.6395604
온쉼표정신건강의학과의원,의원,1,127.0594813,37.2463166
온스의원,의원,1,127.0259642,37.5024003
온안정신건강의학과의원,의원,4,126.9521969,37.5425431
온앤업의원,의원,1,126.9352956,37.5444976
온앤위드의원,의원,1,127.0279356,37.526372
온양밝은안과의원,의원,1,129.2809662,35.4168899
온양센텀소아청소년과의원,의원,1,129.2834115,35.4103077
온양신경외과의원,의원,1,127.0021844,36.7862576
온양연세의원,의원,1,127.0054354,36.7813872
온양의원,의원,1,129.2803373,35.4158718
온에어성형외과의원,의원,1,127.0268811,37.500395
온여성의원,의원,1,127.0188556,37.570359
온요양병원,요양병원,8,128.1025693,35.0876048
온유가정의학과의원,의원,1,127.87306,37.3750208
온유내과의원,의원,1,126.9304996,37.39558
온유마취통증의학과의원,의원,2,126.9836985,37.5664963
온유성형외과의원,의원,4,127.0285281,37.5224514
온유정신건강의학과의원,의원,1,127.085466,37.5110976
온유한정신건강의학과의원,의원,3,127.4410704,36.63314
온유항외과의원,의원,1,127.0088023,37.3013172
온이비인후과의원,의원,1,129.3351192,35.5399079
온정신건강의학과의원,의원,1,129.0849861,35.2223453
온정신건강의학과의원,의원,1,126.5401451,33.5067914
온정의원,의원,1,128.5891029,34.8509936
온정형외과의원,의원,1,126.7489215,37.4248367
온지프롤로의원,의원,1,129.0349785,35.097574
온천이비인후과의원,의원,1,129.0849861,35.2223453
온클리닉의원,의원,1,127.1187642,36.8199949
온트재활의학과의원,의원,1,127.0277115,37.4943933
온평보건진료소,보건진료소,0,126.9001909,33.4081232
온피부과의원,의원,1,128.5935381,35.8698706
온혜보건진료소,보건진료소,0,128.8319782,36.7468582
올(all)바른성장 소아청소년과의원,의원,1,,
올고든정형외과의원,의원,1,127.3384277,36.3325841
올곧은병원,병원,4,128.6343821,35.8713641
올굿마취통증의학과의원,의원,2,,
올굿소아청소년과의원,의원,1,127.4005133,36.3994801
올댓라인의원,의원,1,127.4294998,36.641569
올라성형외과의원,의원,1,,
올라안과의원,의원,1,127.1501737,37.4734999
올라인의원,의원,1,126.9221464,37.5551033
올레비뇨의학과의원,의원,1,126.5384818,33.4892028
올로성형외과의원,의원,1,127.0282076,37.526188
올리나의원,의원,1,127.023196,37.5081628
올리미의원,의원,1,127.0275307,37.5247742
올리본의원,의원,1,127.1287168,36.8399447
올리브나무정형외과의원,의원,1,128.4317468,36.1558528
올리브내과의원,의원,1,127.0206599,37.5098532
올리브내과의원,의원,8,127.456713,36.3064929
올리브병원,병원,2,,
올리브산부인과의원,의원,1,127.0631037,37.6551207
올리브성형외과의원,의원,1,127.0288062,37.4965747
올리브소아청소년과의원,의원,2,126.8640465,35.207343
올리브소아청소년과의원,의원,1,127.1131676,37.3207161
올리브여성의원,의원,2,126.6968499,37.4235756
올리브요양병원,요양병원,2,126.7299234,37.497096
올리브의원,의원,2,127.2623222,37.0102862
올리브정신건강의학과의원,의원,1,126.8371369,37.6570445
올리브정신건강의학과의원,의원,1,127.3184983,36.3725132
올리브통의원,의원,1,126.8663601,37.5391326
올리브피부과의원,의원,3,129.0079373,35.2110281
올리브피부과의원,의원,1,127.0527051,37.4953009
올리원의원,의원,1,129.0696459,35.208727
올리즈의원,의원,2,129.0168394,35.3265611
올리팅성형외과의원,의원,8,127.0278562,37.4988176
올린재활의학과의원,의원,1,,
올림 피움 채움 올피채의원,의원,5,127.0260094,37.5000183
올림 피움 채움 올피채의원 수원점,의원,4,127.0511613,37.2450583
올림안과의원,의원,5,127.0352915,37.504923
올림피아병원,병원,4,126.720023,37.4569861
올림피움채움올피채의원 강서점,의원,1,126.8369854,37.5611255
올림픽정형외과의원,의원,1,127.1164484,37.4915772
올마취통증의학과의원,의원,1,127.2496518,36.5045141
올바로병원,병원,3,127.0043999,37.4862375
올바로본튼튼 의원,의원,1,126.9094695,37.4125889
올바른남성의원,의원,2,128.6808909,35.2208386
올바른내과의원,의원,1,129.1618527,35.1635378
올바른마디의원,의원,3,127.6957653,34.9361204
올바른마디튼튼의원,의원,1,,
올바른마취통증의학과의원,의원,4,127.0565538,37.6108952
올바른마취통증의학과의원,의원,1,127.1421821,37.6509758
올바른마취통증의학과의원,의원,1,128.5274069,35.8145194
올바른마취통증의학과의원,의원,2,128.5704336,35.2187704
올바른본정형외과의원,의원,2,127.2583367,37.4092985
올바른비뇨의학과의원,의원,1,127.0549928,37.2417698
올바른서울병원,병원,8,127.1412951,37.5420953
올바른소아청소년과의원,의원,1,127.151564,37.6231733
올바른소아청소년과의원,의원,2,127.1229707,37.1821552
올바른속내과의원,의원,2,,
올바른신경외과의원,의원,1,126.6720322,37.4078378
올바른신경외과의원,의원,1,129.0867296,35.1345877
올바른신경외과의원,의원,1,126.7275277,37.3975366
올바른안과의원,의원,5,127.0577371,37.2870278
올바른의원,의원,1,126.9937077,37.488556
올바른의원,의원,2,127.4956425,36.6646218
올바른의원,의원,1,127.3458629,34.8425986
올바른의원,의원,1,126.9305606,35.1595905
올바른이비인후과의원,의원,1,,
올바른재활의학과의원,의원,1,127.1434571,37.5461713
올바른정내과의원,의원,1,128.5910014,35.8506753
올바른정형외과의원,의원,2,127.2440579,37.6556587
올바른정형외과의원,의원,1,127.230608,37.3889399
올바른정형외과의원,의원,1,127.0679455,37.8371846
올바른정형외과의원,의원,2,126.592497,36.3513409
올바른정형외과의원,의원,1,128.9709781,35.0578274
올바른정형외과의원,의원,1,129.0887076,35.2469781
올바른정형외과의원,의원,1,128.8175549,35.8746548
올바른정형외과의원,의원,2,,
올벗이비인후과의원,의원,1,128.6174065,35.8682164
올본신경외과의원,의원,2,126.9638593,37.5097591
올뷰티의원대전유성,의원,1,127.3408727,36.3456555
올쏘정형외과의원,의원,1,127.2075918,37.5410594
올웨이즈윤대영성형외과의원,의원,1,127.3429741,36.3526651
올유메디컬의원,의원,3,127.0785138,37.5561806
올의원,의원,1,126.9864812,37.5607536
올케어성형외과의원,의원,1,127.0187945,37.5171234
올포스킨피부과의원,의원,4,128.5959329,35.8675641
올포유외과의원,의원,1,127.0982637,37.1973592
올핏의원,의원,1,127.020372,37.5150269
올하트성형외과의원,의원,1,127.0273961,37.5252627
옳은손성형외과의원,의원,1,127.0239527,37.5046093
옴므앤팜므성형외과의원,의원,1,127.0385173,37.5233939
옵티마성형외과의원,의원,1,126.9442679,37.5356484
옹진군대청면소청보건진료소,보건진료소,0,124.7516654,37.7728247
옹진군덕적면백아보건진료소,보건진료소,0,125.9575639,37.0854309
옹진군덕적면서포리보건진료소,보건진료소,0,126.1152883,37.2244604
옹진군덕적면소야보건진료소,보건진료소,0,126.1806158,37.2131342
옹진군보건소,보건소,2,126.63676,37.446607
옹진군영흥면선재리보건진료소,보건진료소,0,126.529474,37.2423482
옹진군자월면승봉보건진료소,보건진료소,0,126.2986895,37.1679219
와동내과의원,의원,1,127.424228,36.4006599
와룡면보건지소,보건지소,0,128.7658322,36.6154621
와룡보건진료소,보건진료소,0,126.6482317,34.4299787
와부건강생활지원센터,보건지소,0,127.2112179,37.5878253
와세다의원,의원,1,127.0490884,37.4737421
와우맘소아청소년과의원,의원,1,126.9742428,37.2140548
와우성형외과의원,의원,2,127.0280314,37.4986785
와우이비인후과의원,의원,1,128.5557341,35.8376179
와이(Y)편한산부인과의원,의원,1,126.6439461,37.4592188
와이디의원,의원,1,126.9513438,37.5424763
와이디정신건강의학과의원,의원,2,129.1406828,35.1678259
와이랩성형외과의원,의원,3,126.7240198,37.4922
와이레이디여성의원,의원,3,128.6007261,35.8671965
와이미즈산부인과의원,의원,5,126.9504303,37.3913538
와이비소아청소년과의원,의원,1,127.0870103,37.5119636
와이비양동규내과의원,의원,1,126.7633869,37.6687646
와이산부인과의원,의원,1,127.1282236,37.5501642
와이삼성이비인후과의원,의원,1,126.6650323,37.3881981
와이앤티성형외과의원,의원,3,127.0279574,37.5236581
와이즈유의원,의원,1,126.9879759,37.5617602
와이케이(YK)박윤기피부과의원,의원,2,127.0162235,37.4940811
와이케이가정의학과의원,의원,1,127.0098751,37.5071118
와이퀸산부인과의원,의원,2,127.0402975,37.524879
와인성형외과의원,의원,2,127.4910735,36.6342822
와인피부과의원,의원,3,126.4853321,33.4698112
와촌보건지소,보건지소,2,128.8365635,35.9465455
와촌보건진료소,보건진료소,0,127.2464415,36.5568063
와촌의원,의원,1,128.835575,35.945643
완도군고금면덕동보건진료소,보건진료소,0,126.8651101,34.3919785
완도군고금면보건지소,보건지소,2,126.8046974,34.3954569
완도군군외면고마도보건진료소,보건진료소,0,126.7148832,34.4139665
완도군군외면보건지소,보건지소,1,126.6491035,34.3896427
완도군군외면사후보건진료소,보건진료소,0,126.7399957,34.3975252
완도군금당면보건지소,보건지소,3,127.0708684,34.4297743
완도군금당면삼산보건진료소,보건진료소,0,127.0490907,34.4370271
완도군금일읍보건지소,보건지소,3,127.0270507,34.3497274
완도군금일읍사동보건진료소,보건진료소,0,127.0720464,34.3360302
완도군금일읍소랑보건진료소,보건진료소,0,127.0846641,34.3301107
완도군금일읍충도보건진료소,보건진료소,0,127.0756303,34.3788262
완도군노화읍 넙도보건지소,보건지소,4,126.5048044,34.1871109
완도군노화읍동부보건진료소,보건진료소,0,126.601726,34.2048914
완도군노화읍보건지소,보건지소,3,126.5757598,34.1778706
완도군노화읍서넙도보건진료소,보건진료소,0,126.4839905,34.1855099
완도군보건의료원,보건의료원,7,126.7313047,34.3363675
완도군보길면보건지소,보건지소,2,126.5680356,34.1692623
완도군보길면정자보건진료소,보건진료소,0,126.5275579,34.1708002
완도군보길면중리보건진료소,보건진료소,0,126.5902714,34.1645506
완도군생일면덕우보건진료소,보건진료소,0,127.0154929,34.2498138
완도군생일면보건지소,보건지소,4,126.9980423,34.3333915
완도군소안면보건지소,보건지소,4,126.6530908,34.1714568
완도군소안면진산보건진료소,보건진료소,0,126.6479224,34.1344775
완도군소안면횡간보건진료소,보건진료소,0,126.6115168,34.236704
완도군신지면동고보건진료소,보건진료소,0,126.8805335,34.3307448
완도군신지면보건지소,보건지소,2,126.8290005,34.3343891
완도군약산면보건지소,보건지소,1,126.9023866,34.3944832
완도군약산면해동보건진료소,보건진료소,0,126.9285922,34.385541
완도군청산면모도보건진료소,보건진료소,0,126.769263,34.19796
완도군청산면보건지소,보건지소,4,126.8577875,34.1800122
완도군청산면여서보건진료소,보건진료소,0,126.9219161,33.9856661
완도대성병원,병원,8,126.735575,34.3171667
완도밝은안과의원,의원,1,126.7445269,34.3188619
완도소안의원,의원,1,126.649575,34.1733096
완도의원,의원,1,126.7456287,34.3198468
완도이비인후과의원,의원,1,126.7445755,34.3195071
완사고려의원,의원,1,127.9769855,35.1325086
완산내과의원,의원,1,128.9395512,35.9652625
완성마취통증의학과의원,의원,1,,
완주군보건소,보건소,7,127.1220506,35.9219655
완주군아름다운노인전문병원,요양병원,2,127.2298551,35.729822
완주요양병원,요양병원,4,127.12392,35.9579803
완쾌신경과의원,의원,3,128.5327426,35.8175741
왕관수정신건강의학과의원,의원,1,,
왕궁상발보건진료소,보건진료소,0,127.0641211,35.9526007
왕궁용남보건진료소,보건진료소,0,127.0992737,35.9910005
왕내과의원,의원,7,126.8543332,37.4798885
왕산보건지소,보건지소,2,127.0123901,38.0584556
왕산보건지소,보건지소,1,128.8377678,37.6723053
왕소아과의원,의원,1,127.0769269,37.5983784
왕소아청소년과의원,의원,1,126.6811652,37.4509653
왕실의원,의원,1,126.7248598,37.4873116
왕십리닥터쁘띠의원,의원,1,127.0343485,37.5623492
왕십리본정형외과의원,의원,3,127.0343485,37.5623492
왕십리성모마취통증의학과의원,의원,1,127.032817,37.5626434
왕십리탑신경외과의원,의원,1,127.0325751,37.562761
왕십리휴요양병원,요양병원,6,127.0312594,37.5721108
왕영미산부인과의원,의원,1,127.039084,37.656675
왕외과의원,의원,1,127.0883437,36.2010925
왕원기이비인후과의원,의원,1,126.9442585,35.9474823
왕이비인후과의원,의원,1,127.0402958,37.2060923
왕편한 내과의원,의원,2,127.0672975,38.0261989
왜관마디척의원,의원,2,128.3996069,35.9883996
왜관맑은신경과의원,의원,1,128.3993881,35.9956289
왜관일층정형외과의원,의원,4,128.3993881,35.9956289
왜관장수내과의원,의원,1,128.3996871,35.9897902
왜관정형외과의원,의원,1,128.3997545,35.9896143
왜관편한속내과의원,의원,1,128.3992427,35.9891425
외광보건진료소,보건진료소,0,129.242717,35.4368348
외남면보건지소,보건지소,2,128.0889347,36.356729
외도굿모닝이비인후과의원,의원,1,126.4305346,33.4841945
외도하나의원,의원,1,126.4311095,33.4866506
외동튼튼정형외과의원,의원,1,128.8660487,35.2332003
외산면비암리보건진료소,보건진료소,0,126.7308756,36.3530181
외산면전장리보건진료소,보건진료소,0,126.7268207,36.325522
외산연세의원,의원,1,126.7038556,36.3019839
외서면보건지소,보건지소,1,128.106301,36.4785914
외서보건지소,보건지소,1,127.2774,34.913782
외연도보건진료소,보건진료소,0,126.0777917,36.2266761
외율보건진료소,보건진료소,0,127.9958742,35.2809192
요셉나눔재단법인 요셉의원,의원,1,126.9050659,37.5153487
요셉마디의원,의원,1,126.6787221,37.4483238
요셉성형외과의원,의원,2,128.5982736,35.8697714
요셉신경외과의원,의원,1,127.1077571,37.3496883
요셉신경외과의원,의원,1,128.6026067,35.8626548
요셉이비인후과의원,의원,1,126.9408461,37.5916092
요셉이비인후과의원,의원,1,127.0676643,37.5406399
요셉이비인후과의원,의원,1,127.2019465,37.5399292
요셉이비인후과의원,의원,1,127.0162587,37.5922582
요편한비뇨기과의원,의원,2,129.0580718,35.1564715
요한비뇨기과의원,의원,1,127.0394526,37.738553
욕지면보건지소,보건지소,4,128.2640797,34.636495
용가정의학과의원,의원,1,127.0375728,37.6036669
용강리보건진료소,보건진료소,0,126.8735017,34.9076464
용강의원,의원,1,129.229482,35.8768258
용곡보건진료소,보건진료소,0,127.6479068,36.6748411
용닥터의원,의원,1,127.0224917,37.5076446
용담의원,의원,1,126.5123414,33.5119115
용당요양병원,요양병원,4,129.0991261,35.1235447
용당우리의원,의원,1,127.4944788,34.9731935
용덕보건지소,보건지소,0,128.2909916,35.3478813
용동양촌보건진료소,보건진료소,0,126.9959309,36.0938119
용두보건진료소,보건진료소,0,126.6265891,35.1391893
용마보건진료소,보건진료소,0,127.1685107,35.4277151
용마취통증의학과의원,의원,1,127.401128,36.3994696
용마취통증의학과의원,의원,1,127.1447726,35.8245275
용문보건지소,보건지소,0,127.5962057,37.4871916
용문의원,의원,1,127.5951873,37.4861352
용문정형외과의원,의원,1,127.592415,37.4843194
용방보건지소,보건지소,1,127.4301625,35.25065
용봉보건진료소,보건진료소,0,126.653143,36.6343402
용봉탑마취통증의학과의원,의원,1,126.8897965,35.1784907
용비뇨의학과의원,의원,1,127.0385337,37.6579586
용비뇨의학과의원,의원,1,127.1321385,35.8078265
용산구보건소,보건소,10,126.99049,37.532527
용산더힐내과의원,의원,1,126.9702821,37.5418998
용산마취통증의학과의원,의원,1,127.0173502,37.6201559
용산보건지소,보건지소,1,127.8265471,36.2647591
용산보건진료소,보건진료소,0,128.6645658,37.660552
용산보건진료소,보건진료소,0,126.6559899,34.8327913
용산보건진료소,보건진료소,0,127.3576125,35.5471136
용산부인과의원,의원,1,127.4420099,36.309886
용산삼성내과의원,의원,1,128.5213245,35.8568877
용산성모내과의원,의원,2,126.9677944,37.5302252
용산의원,의원,1,126.9717731,37.5445633
용산의원,의원,1,127.937081,36.9647176
용산정형외과의원,의원,4,126.9677944,37.5302252
용산정형외과의원,의원,1,128.5308472,35.8571984
용산좋은습관마취통증의학과의원,의원,2,126.9666331,37.5376961
용산튼튼의원,의원,1,126.971893,37.5422116
용상연합가정의학과의원,의원,1,128.7515851,36.5588276
용상황금연합의원,의원,1,128.7499382,36.561031
용성보건지소,보건지소,2,128.8754176,35.794942
용성보건진료소,보건진료소,0,128.8065488,35.4452316
용소보건진료소,보건진료소,0,126.6114496,34.7142551
용소아청소년과의원,의원,1,127.0228717,37.6441987
용수보건진료소,보건진료소,0,128.6127411,36.0604577
용수보건진료소,보건진료소,0,126.168425,33.325207
용아의원,의원,1,127.1443104,37.5506521
용안석우보건진료소,보건진료소,0,126.9566986,36.1380774
용암메디칼의원,의원,1,127.5037033,36.6104678
용암보건진료소,보건진료소,0,127.7018783,38.0862725
용암보건진료소,보건진료소,0,128.5284815,38.2581179
용암보건진료소,보건진료소,0,127.8602541,36.2540016
용암보건진료소,보건진료소,0,128.0326951,35.8075182
용연합내과의원,의원,2,128.5567693,35.8361153
용운내과의원,의원,1,127.4611858,36.3276284
용운사랑연합의원,의원,1,127.4540275,36.327901
용원성모안과의원,의원,6,128.8099382,35.101288
용원중앙내과의원,의원,1,128.8185985,35.0935879
용원튼튼마취통증의학과의원,의원,1,,
용원휴요양병원,요양병원,5,128.7957438,35.1157661
용의원,의원,1,127.1345998,37.4459778
용이비인후과의원,의원,1,127.5052516,36.6301157
용이비인후과의원,의원,1,,
용이비인후과의원,의원,2,128.2031616,36.6018053
용인내과의원,의원,1,129.21695,35.8436654
용인마디튼튼재활의학과의원,의원,1,127.1183183,37.2944964
용인미하나의원,의원,7,127.2058051,37.2350825
용인밝은안과의원,의원,2,127.2161121,37.269256
용인삼성내과의원,의원,3,127.20326,37.234643
용인서울안과의원,의원,2,127.2058051,37.2350825
용인서울요양병원,요양병원,4,127.2071841,37.2523189
용인서울이비인후과의원,의원,2,127.2090163,37.2374304
용인성모내과의원,의원,2,127.2090163,37.2374304
용인성모의원,의원,1,127.2502904,37.3386054
용인스카이의원,의원,2,127.1877634,37.2309265
용인시가창보건진료소,보건진료소,0,127.3655006,37.1938522
용인시고매보건진료소,보건진료소,0,127.0983044,37.2229234
용인시공세보건진료소,보건진료소,0,127.1095048,37.2331888
용인시대대보건진료소,보건진료소,0,127.2666623,37.2631147
용인시백봉보건진료소,보건진료소,0,127.3982092,37.1360009
용인시아곡보건진료소,보건진료소,0,127.1673706,37.141733
용인시원암보건진료소,보건진료소,0,127.1447683,37.095035
용인시장평보건진료소,보건진료소,0,127.3737099,37.1242105
용인시죽능보건진료소,보건진료소,0,127.309041,37.1402311
용인아나파마취통증의학과의원,의원,2,127.2060207,37.2356117
용인아산내과의원,의원,6,127.2082592,37.2354431
용인에스의원,의원,2,127.3125251,37.164564
용인연세병원,병원,2,127.1392036,37.2742754
용인우리내과의원,의원,1,127.2037885,37.2352227
용인우리정형외과의원,의원,2,127.2037885,37.2352227
용인이엠365의원,의원,4,,
용인적성의원,의원,1,127.1086007,37.2894245
용인정신건강의학과의원,의원,1,127.0064782,37.5070249
용인제일메디병원,병원,16,127.2283391,37.2749329
용인제일산부인과의원,의원,7,127.1945559,37.2353025
용인착한마디의원,의원,3,127.1261538,37.2710359
용인척의원,의원,1,127.1716732,37.1532751
용인청담피부과의원,의원,1,127.2068409,37.2353754
용인타임이비인후과의원,의원,1,127.1062739,37.2717911
용인탑내과의원,의원,1,127.1058739,37.2719808
용인튼튼신경외과마취통증의학과의원,의원,3,127.2058051,37.2350825
용인한숲내과의원,의원,1,127.1716732,37.1532751
용인항유외과의원,의원,3,127.1089962,37.3202104
용인효요양병원,요양병원,4,127.112455,37.2941525
용전내과의원,의원,1,127.4323219,36.3488246
용전보건진료소,보건진료소,0,127.2388857,34.7910586
용정보건진료소,보건진료소,0,127.1062843,34.8071778
용지보건지소,보건지소,1,126.9575339,35.8547982
용진가정의학과의원,의원,1,127.1556003,35.881174
용진보건지소,보건지소,0,127.1563946,35.8816692
용촌보건진료소,보건진료소,0,127.5304973,36.9297137
용추보건진료소,보건진료소,0,127.7995154,35.6519942
용평보건지소,보건지소,2,128.4163731,37.5898356
용피부과의원,의원,1,126.9238388,37.5210051
용피부과의원,의원,1,126.8658843,37.3010808
용한내과의원,의원,1,128.3020906,36.2396613
용한신경외과의원,의원,1,128.1527742,35.1746096
용한연합내과의원,의원,1,128.159,36.414982
용한연합의원,의원,1,126.7941325,35.5060064
용한외과의원,의원,1,127.0975921,37.3246176
용한이비인후과의원,의원,1,128.159,36.414982
용해가정의학과의원,의원,1,126.3995385,34.8135394
용해미래소아청소년과의원,의원,1,126.398106,34.8174244
용현가정의원,의원,1,126.6411477,37.4566042
용현늘밝은안과의원,의원,2,126.6332875,37.4501915
용현연세의원,의원,1,126.6390737,37.4570939
용현정형외과의원,의원,1,126.6332875,37.4501915
용현제일의원,의원,1,126.6500096,37.457094
용호메트로마취통증의학과의원,의원,3,129.1091537,35.1263992
용호베스트마취통증의학과의원,의원,2,129.1114258,35.1167725
용호보건진료소,보건진료소,0,126.5596687,36.5771876
용호보건진료소,보건진료소,0,128.3934653,34.8738114
용호제일의원,의원,1,129.1113776,35.124239
용화보건지소,보건지소,1,127.7654425,36.0229421
용화보건진료소,보건진료소,0,129.1502846,36.7890223
용화보건진료소,보건진료소,0,127.0386559,35.7185638
용훼미리의원,의원,1,126.9957624,37.5334101
우강면보건지소,보건지소,0,126.778,36.8157075
우경종정신건강의학과의원,의원,1,127.1220758,37.3830255
우경호연합안과의원,의원,1,128.8189684,35.9138772
우곡보건진료소,보건진료소,0,127.4986773,37.3140164
우곤보건진료소,보건진료소,0,127.0001177,36.1977386
우광훈내과의원,의원,1,129.3356602,35.5386785
우기보건진료소,보건진료소,0,127.0704693,36.1504313
우기현내과의원,의원,3,129.0783424,35.2125513
우나영정신건강의학과의원,의원,1,127.0582844,37.5087249
우내과의원,의원,1,129.0300454,35.2108275
우내과의원,의원,1,129.1831954,35.1683712
우노비뇨기과의원,의원,1,127.0161781,37.5929696
우대마취통증의학과의원,의원,1,127.089218,37.5807748
우도보건지소,보건지소,4,126.9530513,33.5064832
우두보건지소,보건지소,1,127.7482084,34.7182512
우디여성의원,의원,1,126.8680891,37.5489293
우리 이비인후과의원,의원,1,127.2585732,36.266459
우리365의원,의원,2,,
우리가정의원,의원,1,127.0419385,37.5632966
우리가정의원,의원,1,126.8135218,37.5582155
우리가정의원,의원,1,126.981543,37.546432
우리가정의원,의원,1,126.9327356,37.6008528
우리가정의원,의원,1,127.1278832,37.534711
우리가정의원,의원,1,126.9317197,37.4649676
우리가정의원,의원,1,127.2057038,37.2354957
우리가정의원,의원,1,126.7421563,37.4845848
우리가정의원,의원,1,128.9109001,37.7704611
우리가정의원,의원,1,127.9658482,37.3185058
우리가정의원,의원,1,129.101865,35.1708002
우리가정의원,의원,1,128.8746985,35.2459701
우리가정의원,의원,1,128.4018091,34.8256609
우리가정의원,의원,1,126.8737719,35.1569933
우리가정의원,의원,1,127.2816344,35.6145626
우리가정의원,의원,1,126.9315265,35.4325026
우리가정의원,의원,1,126.9694343,35.9311191
우리가정의학과 의원,의원,1,127.1404647,37.2575234
우리가정의학과 의원,의원,2,127.3793444,35.4061697
우리가정의학과의원,의원,1,127.0098638,37.5865567
우리가정의학과의원,의원,1,126.9595888,37.485396
우리가정의학과의원,의원,1,126.8327834,37.6335929
우리가정의학과의원,의원,1,126.7036201,37.5127601
우리가정의학과의원,의원,1,127.7533385,37.8674303
우리가정의학과의원,의원,1,127.4608818,36.3225515
우리가정의학과의원,의원,1,127.4222044,36.4365896
우리가정의학과의원,의원,1,127.4363043,36.6293185
우리가정의학과의원,의원,1,127.5279685,36.9025713
우리가정의학과의원,의원,1,129.0994794,35.2007885
우리가정의학과의원,의원,1,129.1293053,35.1599408
우리가정의학과의원,의원,1,129.3673296,35.5886182
우리가정의학과의원,의원,1,128.3338855,36.0650847
우리가정의학과의원,의원,1,126.3710974,34.8084821
우리가정의학과의원,의원,1,127.1681175,35.9373759
우리가정의학과의원,의원,1,127.4316112,35.7926526
우리가정의학과의원,의원,1,126.7315649,35.9752853
우리가정의학과의원,의원,1,127.3270269,35.5396531
우리가정의학과의원,의원,1,127.0885267,37.3876093
우리가정의학과의원,의원,1,126.9042701,37.5579571
우리가족연합의원,의원,2,128.8327007,35.1504937
우리가족의원,의원,1,126.8668299,37.2960653
우리가족의원,의원,1,126.7300535,37.4199044
우리가족처음의원,의원,1,129.0204555,35.155915
우리건강내과의원,의원,1,126.9293305,35.1299044
우리고운피부과의원,의원,1,126.3933044,34.8026086
우리공감정신건강의학과의원,의원,1,127.1206993,37.4857987
우리금정의원,의원,1,126.7483589,34.8630713
우리기쁜산부인과의원,의원,6,127.031932,37.6030423
우리내과의원,의원,5,126.8720135,37.5246875
우리내과의원,의원,1,127.0773895,37.5916125
우리내과의원,의원,1,127.0504018,37.4977927
우리내과의원,의원,1,126.8829667,37.4592282
우리내과의원,의원,1,126.9374621,37.5011636
우리내과의원,의원,1,126.9016824,37.4530528
우리내과의원,의원,1,127.015598,37.3009671
우리내과의원,의원,1,126.9586387,37.2171678
우리내과의원,의원,1,127.1521147,37.2961352
우리내과의원,의원,1,126.7854777,37.440672
우리내과의원,의원,1,126.9839047,37.3965282
우리내과의원,의원,1,127.2441105,37.6544952
우리내과의원,의원,1,127.1439738,37.6548802
우리내과의원,의원,3,127.1551481,37.3601008
우리내과의원,의원,1,126.7514955,37.710463
우리내과의원,의원,1,126.718346,37.5063731
우리내과의원,의원,1,126.6372773,37.4516386
우리내과의원,의원,1,126.6449902,37.4762787
우리내과의원,의원,1,127.3849519,36.3342714
우리내과의원,의원,1,127.4108545,36.312096
우리내과의원,의원,1,127.3189963,36.3756029
우리내과의원,의원,2,129.4298765,35.5084413
우리내과의원,의원,1,128.5634362,35.8867291
우리내과의원,의원,1,128.5975261,35.8791936
우리내과의원,의원,2,128.5982736,35.8697714
우리내과의원,의원,2,126.9384672,35.9513942
우리내과의원,의원,1,126.7336092,37.4486349
우리내과의원,의원,1,127.0010992,37.5043414
우리노인전문병원,요양병원,5,127.0785498,35.8367427
우리누리이비인후과의원,의원,1,127.133441,36.7742008
우리눈안과의원,의원,1,126.9164074,37.5880655
우리눈안과의원,의원,1,128.7243485,35.8677351
우리눈안과의원,의원,4,129.3507698,36.0132295
우리다움정신건강의학과의원,의원,1,127.4001729,36.3188403
우리동네30분의원,의원,2,126.9425326,37.5478214
우리동네내과의원,의원,1,126.9352956,37.5444976
우리동네소아청소년과의원,의원,1,126.9718828,37.5201533
우리동네연세정신건강의학과의원,의원,1,126.8465161,37.5315298
우리동네의원,의원,1,126.8044625,35.1635029
우리동네이비인후과의원,의원,1,129.0162266,35.0769667
우리동네정신건강의학과의원,의원,1,126.8382673,37.3172034
우리동네정형외과의원,의원,1,129.1130546,35.1685606
우리동홍의원,의원,1,126.5721815,33.2502816
우리두리소아과의원,의원,1,127.4476094,37.2809583
우리든든내과의원,의원,1,127.0907222,37.0090505
우리들 연합의원,의원,1,126.720198,35.9803366
